Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
4,1,123.0,113.6,1,0,1,0,0,0,7,7,14.69625,0,8,8,14.622222222222224,0
3,1,131.0,128.5,0,0,1,0,1,0,7,7,12.855555555555556,0,8,8,13.9125,0
1,1,141.0,142.8,0,0,1,0,0,0,7,7,13.7,0,8,8,13.994444444444444,0
1,1,144.0,137.7,0,0,0,0,0,0,5,0,0.0,1,5,1,12.0,1
1,1,133.0,123.2,0,0,1,0,0,0,7,7,13.285714285714286,0,8,8,13.333333333333334,0
1,1,120.0,120.0,1,0,1,0,0,0,6,5,11.5,0,6,5,11.0,1
1,1,130.0,119.3,1,0,1,0,1,0,8,7,11.4,0,8,7,11.4,0
1,1,120.0,121.0,0,0,1,0,1,3,6,6,12.333333333333334,2,6,6,11.333333333333334,0
5,1,138.0,139.4,1,0,1,0,0,0,6,5,12.8,0,6,4,12.2,0
1,1,124.0,113.9,1,0,1,0,1,0,5,5,12.0,0,5,4,15.0,0
1,1,133.0,124.6,1,0,1,0,1,0,6,5,13.0,0,6,5,13.5,0
1,1,122.0,123.8,1,1,0,0,1,0,6,6,11.833333333333334,0,6,6,11.0,1
3,1,138.0,126.3,1,0,1,0,0,0,6,6,14.0,0,6,6,13.333333333333334,0
4,1,134.0,120.4,1,0,1,0,1,0,6,6,12.333333333333334,0,6,6,13.5,0
1,1,133.1,139.9,1,0,1,0,1,1,6,6,12.5,0,6,6,12.833333333333334,0
1,1,142.0,133.3,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
3,1,141.0,126.0,1,0,1,0,0,0,8,7,15.657142857142857,0,8,7,15.657142857142857,0
2,1,145.0,133.5,0,0,1,0,0,0,6,6,12.166666666666666,0,6,6,11.333333333333334,0
2,1,145.0,127.9,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,140.0,102.5,0,0,1,0,0,0,6,4,11.75,0,6,0,0.0,1
1,1,133.1,97.0,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,128.0,134.7,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,120.0,113.8,0,0,0,1,0,0,5,0,0.0,0,5,0,0.0,1
4,1,120.0,116.9,0,0,1,1,0,0,5,1,13.0,0,5,0,0.0,1
4,1,139.0,124.0,1,0,1,1,1,0,8,7,13.331428571428573,0,8,7,13.331428571428573,0
1,1,139.3,117.5,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,150.0,154.8,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,138.0,141.0,0,0,1,1,0,0,7,6,13.7,0,7,6,13.7,0
1,1,133.1,120.0,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,136.0,133.6,1,0,1,1,0,4,9,9,13.454545454545457,2,7,6,13.875,1
6,1,134.0,122.0,1,0,1,1,0,0,8,7,12.2,0,8,7,12.2,0
1,1,140.0,120.0,1,0,1,1,0,0,5,3,10.0,0,5,4,11.0,1
1,1,110.0,114.2,0,0,1,1,1,0,6,5,13.0,0,6,6,12.857142857142858,0
1,0,133.1,95.5,0,0,1,1,0,0,6,6,12.0,0,6,6,14.0,0
1,1,129.0,120.0,0,0,1,1,0,0,8,7,15.028571428571428,0,8,7,15.028571428571428,0
1,1,116.0,111.1,0,0,1,1,0,0,6,6,12.0,0,6,6,11.714285714285714,0
1,1,130.0,128.6,1,0,1,1,0,0,6,5,12.0,0,6,5,12.4,0
1,1,130.0,130.0,0,0,0,1,0,3,7,3,13.666666666666666,3,8,3,11.333333333333334,1
1,1,116.0,111.1,0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,147.0,134.4,1,0,1,1,1,0,0,0,0.0,0,0,0,0.0,0
5,1,117.0,131.0,1,1,0,1,0,0,6,1,14.0,0,6,0,0.0,1
1,1,141.0,125.0,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,106.0,1,0,1,1,0,0,7,7,12.375,0,7,5,12.583333333333334,0
1,1,133.1,128.0,1,0,0,1,0,0,7,0,0.0,0,8,0,0.0,1
1,1,120.0,120.0,1,0,1,1,0,14,18,18,11.421052631578949,10,13,13,11.076923076923077,0
1,1,148.0,134.8,1,0,1,1,0,0,7,6,13.35,0,7,6,13.35,0
1,1,130.0,112.0,1,0,1,1,1,0,6,6,15.0,0,6,2,16.0,0
1,1,120.0,116.1,1,0,1,1,0,0,5,2,10.5,0,5,0,0.0,1
1,1,120.0,120.0,1,0,0,1,0,0,6,0,0.0,0,4,0,0.0,1
3,1,133.0,119.7,1,0,1,1,0,0,5,5,13.25,0,5,5,11.833333333333334,0
6,1,129.0,117.1,1,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
2,1,140.0,131.0,1,0,1,0,1,0,8,8,13.88125,0,8,8,13.88125,0
2,1,127.0,130.9,1,0,1,0,0,0,6,6,11.333333333333334,0,6,5,12.6,0
1,1,131.0,134.9,1,1,1,0,0,0,0,0,0.0,0,0,0,0.0,1
1,1,132.0,127.1,1,0,1,0,0,0,6,6,12.857142857142858,0,6,6,13.666666666666666,0
5,1,113.0,110.2,1,1,1,0,0,0,6,5,11.6,0,6,6,12.5,0
1,1,115.0,108.7,1,0,1,0,1,0,6,5,11.4,0,6,6,11.333333333333334,0
1,1,150.0,147.7,0,1,1,0,1,2,7,7,13.571428571428571,5,9,9,13.77777777777778,0
1,1,133.1,123.0,0,0,1,0,0,0,7,6,11.833333333333334,0,7,7,12.228571428571428,0
1,1,141.0,142.8,0,0,1,0,1,0,7,7,14.428571428571429,0,7,7,14.142857142857142,0
2,1,136.0,125.2,1,0,1,0,1,0,6,6,12.285714285714286,0,6,5,12.4,0
1,1,140.0,141.8,0,0,1,0,0,0,5,5,14.4,0,5,5,13.8,0
5,1,143.0,130.6,1,0,1,0,1,0,7,7,13.15,0,8,8,15.06875,0
1,1,130.0,130.0,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,133.1,100.0,0,1,1,1,0,0,5,0,0.0,0,6,0,0.0,1
2,1,129.0,119.0,1,0,1,0,1,0,8,7,12.342857142857143,0,8,7,12.342857142857143,0
1,1,118.0,122.2,1,0,1,0,0,0,6,4,10.5,0,6,1,11.0,1
1,1,150.0,150.0,0,0,1,1,0,0,5,5,10.6,0,5,5,11.6,0
1,0,133.1,135.5,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
2,1,122.0,127.3,1,0,1,0,1,0,6,4,11.25,0,6,6,12.0,0
1,1,127.0,127.0,1,0,1,1,0,3,9,6,10.5,4,10,10,11.7,0
3,1,131.0,127.5,1,0,1,0,0,0,7,7,13.457142857142856,0,8,8,14.5125,0
2,1,130.0,122.0,0,0,1,0,0,0,5,5,12.6,0,5,4,12.333333333333334,0
5,1,130.0,115.8,0,0,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,130.0,121.6,0,0,1,0,0,0,6,6,13.666666666666666,0,6,5,13.6,0
4,1,122.0,116.4,1,1,1,0,1,0,5,5,11.6,0,5,5,11.8,0
1,1,114.0,120.0,0,0,1,0,0,0,6,6,12.571428571428571,0,6,5,12.833333333333334,1
4,1,143.0,127.3,1,0,1,0,0,0,6,5,11.8,0,6,5,11.4,1
3,1,141.0,125.6,1,0,1,0,1,0,6,6,11.333333333333334,0,6,6,11.833333333333334,0
1,1,129.0,118.5,1,0,1,0,0,0,6,6,10.666666666666666,0,6,6,11.5,0
1,1,137.0,134.6,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
1,1,140.0,140.0,0,0,1,0,0,2,6,6,13.333333333333334,1,6,4,11.5,0
1,1,120.0,117.9,1,0,1,0,1,0,6,5,13.0,0,6,6,12.833333333333334,0
3,1,144.0,128.0,1,0,1,0,1,0,8,7,12.90857142857143,0,8,7,12.90857142857143,0
5,1,123.0,113.2,1,0,1,0,0,0,6,4,12.0,0,6,1,10.0,1
3,1,152.0,156.9,1,0,1,0,0,0,6,6,15.333333333333334,0,6,6,15.833333333333334,0
1,1,133.1,100.0,0,1,0,1,0,6,7,6,13.0,2,6,2,14.0,1
1,0,140.0,101.0,0,0,1,0,0,0,6,6,12.5,0,6,6,12.166666666666666,0
1,1,133.0,121.5,1,0,1,0,1,0,6,6,13.0,0,6,6,14.333333333333334,0
1,1,138.0,126.8,1,0,1,1,0,0,5,4,11.75,0,5,5,12.571428571428571,0
5,1,142.0,132.9,0,0,1,1,0,0,5,4,12.5,0,5,4,14.25,0
1,1,115.0,134.3,1,0,1,1,0,16,17,17,11.61111111111111,14,17,17,12.055555555555555,0
6,1,125.0,120.5,1,0,1,1,0,0,6,6,14.0,0,6,6,14.666666666666666,0
1,1,170.0,144.1,1,1,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,0,140.0,100.0,0,0,1,1,0,0,5,5,13.8,0,5,5,13.833333333333334,0
2,1,110.0,114.8,1,0,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,114.0,111.9,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1
3,1,138.0,125.4,1,0,1,1,1,0,5,4,12.25,0,5,3,12.333333333333334,1
1,1,140.0,140.0,0,0,1,1,0,0,6,3,11.5,0,6,3,13.666666666666666,1
1,1,140.0,140.0,0,0,1,1,0,2,7,6,12.571428571428571,5,9,9,12.555555555555555,0
1,1,132.0,127.8,0,0,1,1,0,0,6,6,12.0,0,6,5,12.166666666666666,1
1,1,148.0,131.6,1,0,1,1,0,8,12,11,12.0,4,12,12,12.307692307692308,0
1,1,132.0,119.4,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
2,1,126.0,129.9,1,0,1,1,1,1,7,6,12.0,2,6,6,11.166666666666666,0
2,1,120.0,113.4,1,0,1,1,1,0,5,0,0.0,0,5,0,0.0,1
1,1,119.0,112.0,1,0,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,120.0,140.0,0,0,1,1,0,0,6,4,10.5,0,6,4,12.5,1
1,1,150.0,150.0,1,0,1,1,0,0,6,5,12.857142857142858,0,6,6,12.3,0
1,1,140.0,150.0,0,0,1,1,0,0,5,2,13.0,0,5,1,10.0,1
4,0,116.0,116.2,0,0,1,1,0,9,11,11,12.454545454545457,3,11,8,12.75,0
2,1,120.0,120.4,1,0,1,1,0,0,5,3,11.0,0,5,0,0.0,1
1,1,170.0,155.0,0,0,1,1,1,0,6,6,15.5,0,6,6,14.166666666666666,0
3,1,123.0,123.4,1,0,1,1,0,0,6,6,12.333333333333334,0,6,6,13.666666666666666,0
1,1,130.0,126.2,0,0,1,1,1,0,6,6,11.333333333333334,0,6,6,12.285714285714286,0
1,1,117.0,120.5,1,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,130.0,122.5,0,0,1,1,0,0,5,4,12.0,0,5,5,12.6,0
1,0,133.0,139.2,1,1,1,1,0,0,5,2,12.5,0,5,2,11.5,1
1,1,128.0,131.2,1,0,1,1,0,6,12,12,13.666666666666666,4,11,11,13.0,0
1,1,133.1,120.0,0,1,0,1,0,0,6,2,14.5,0,6,0,0.0,1
1,1,123.0,116.7,1,0,1,1,1,0,6,4,13.2,0,6,0,0.0,1
1,1,150.0,150.0,1,0,1,1,1,1,7,5,12.166666666666666,4,8,5,14.8,1
1,1,133.1,117.5,0,0,1,0,0,0,6,4,11.25,0,6,6,11.333333333333334,0
2,1,140.0,137.6,1,0,1,1,1,0,6,6,15.166666666666666,0,6,6,14.428571428571429,0
1,1,126.0,124.3,0,0,1,0,1,0,6,6,11.166666666666666,0,6,4,13.4,0
1,1,133.1,116.0,0,0,1,0,1,0,7,6,10.983333333333334,0,7,6,10.983333333333334,0
2,1,121.0,121.4,1,0,1,0,1,0,6,4,10.75,0,6,5,11.5,0
1,1,140.0,142.8,1,0,0,0,1,7,12,11,13.384615384615383,4,9,7,14.285714285714286,0
1,0,131.0,125.0,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
6,1,124.0,126.1,1,0,1,1,0,0,5,4,13.0,0,5,5,14.833333333333334,0
1,1,120.0,155.8,0,0,1,1,0,0,6,6,16.11111111111111,0,6,6,13.5,0
1,1,133.1,116.0,0,0,1,1,0,0,6,6,11.5,0,6,6,11.0,0
1,1,110.0,110.0,1,0,1,1,0,0,6,4,10.75,0,6,2,10.5,1
1,1,133.1,97.2,1,0,1,1,1,0,6,4,11.6,0,6,5,13.0,0
1,1,133.1,100.0,0,1,1,1,0,0,7,0,0.0,0,7,0,0.0,1
1,1,140.0,140.0,0,0,1,1,0,0,5,5,13.8,0,5,5,14.142857142857142,0
1,1,130.0,128.0,1,0,1,1,0,0,7,7,13.585714285714284,0,8,8,14.6875,0
2,1,110.0,115.3,1,0,1,1,0,0,6,6,13.857142857142858,0,6,5,13.0,0
1,1,160.0,160.0,1,0,1,1,1,0,6,6,13.444444444444445,0,6,5,12.6,0
1,1,138.0,133.1,0,0,1,1,0,0,6,6,14.0,0,6,6,13.857142857142858,0
1,1,126.0,119.0,1,1,1,1,0,0,6,1,12.0,0,6,0,0.0,1
1,0,120.0,156.0,1,0,1,1,0,0,5,5,14.2,0,5,5,13.833333333333334,0
5,1,122.0,123.1,1,0,0,0,0,0,6,3,11.0,0,6,3,12.0,1
1,1,134.0,136.1,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,134.0,132.7,1,0,1,1,0,9,13,13,14.0,7,12,12,13.0,0
1,1,140.0,128.2,0,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,127.0,126.7,1,0,0,1,0,0,1,0,0.0,0,6,0,0.0,1
1,1,143.0,156.3,1,0,1,1,1,0,0,0,0.0,0,0,0,0.0,0
1,1,115.0,116.1,1,0,1,0,0,0,6,6,13.5,0,6,6,14.333333333333334,0
1,1,131.0,123.8,1,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,146.0,153.0,1,0,1,0,1,15,17,17,13.38888888888889,15,17,17,14.88888888888889,0
1,1,140.0,140.0,1,0,0,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,135.0,131.9,1,0,1,1,0,6,12,12,13.583333333333334,4,11,11,13.583333333333334,0
1,1,133.1,140.0,1,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,0,120.0,115.0,1,0,1,1,0,0,5,1,10.0,0,5,0,0.0,1
1,0,133.1,168.0,0,0,1,1,0,0,5,5,15.2,0,5,5,15.2,0
1,1,130.0,101.3,1,0,1,1,0,0,6,4,12.8,0,6,0,0.0,1
1,1,125.0,122.6,0,0,1,1,0,0,5,5,11.166666666666666,0,5,4,11.0,1
1,1,151.0,132.3,0,0,1,1,0,0,8,7,12.828571428571427,0,8,7,12.828571428571427,0
1,1,112.0,111.7,0,1,0,1,0,0,6,6,12.5,0,6,4,12.6,1
1,1,120.0,98.7,0,0,1,1,1,0,5,3,10.0,0,5,3,12.4,0
1,1,140.0,140.0,1,0,0,0,0,0,6,6,11.5,0,6,4,13.25,0
1,1,140.0,140.0,1,1,0,0,0,0,8,7,11.328571428571427,0,8,7,11.328571428571427,1
3,1,143.0,133.8,1,0,1,0,0,0,7,6,13.033333333333331,0,7,6,13.033333333333331,0
1,1,133.1,100.0,0,0,1,0,0,0,6,6,12.166666666666666,0,6,4,11.75,0
1,1,136.0,130.8,1,0,1,0,0,0,5,5,14.4,0,5,5,13.6,0
1,1,130.0,106.2,1,0,1,0,0,0,7,0,0.0,0,7,0,0.0,1
1,1,141.0,125.6,1,0,1,0,1,0,6,6,12.666666666666666,0,6,6,12.0,0
5,1,121.0,117.5,1,1,0,0,0,0,6,2,12.0,0,6,3,11.666666666666666,1
1,1,120.0,122.5,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,129.0,132.9,1,0,1,0,0,0,5,3,11.666666666666666,0,5,4,10.8,1
1,1,133.1,103.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
5,0,100.0,107.0,0,0,1,0,0,0,5,1,10.0,0,5,0,0.0,1
1,1,133.1,100.0,0,0,1,1,0,0,7,0,0.0,0,6,0,0.0,1
1,0,133.1,100.0,1,0,1,0,0,0,6,4,12.25,0,6,3,12.0,1
1,1,139.0,131.3,1,0,1,0,0,0,6,4,12.0,0,6,6,12.5,0
1,0,133.1,118.4,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,100.0,100.0,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,110.0,110.0,0,0,0,0,0,0,8,0,0.0,0,8,0,0.0,1
1,0,133.1,100.0,0,0,1,0,1,11,16,16,12.6875,11,13,13,12.0,0
1,1,123.0,106.2,0,0,1,0,0,9,13,10,10.4,4,9,6,10.666666666666666,0
1,1,110.0,110.0,0,0,1,0,0,11,15,14,10.466666666666669,9,12,12,10.923076923076923,0
2,1,130.0,122.3,1,0,1,0,0,0,5,5,14.333333333333334,0,5,5,13.0,0
1,0,133.1,112.5,0,0,1,0,1,0,7,6,14.666666666666666,0,6,6,14.333333333333334,0
2,1,97.0,98.1,1,0,1,0,0,0,7,7,12.835714285714284,0,8,8,14.23125,0
1,1,130.0,140.2,1,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,150.0,134.6,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
3,1,141.0,126.8,1,0,1,1,0,0,8,8,13.24875,0,8,8,13.24875,0
4,1,116.0,113.6,1,0,1,0,1,0,5,3,14.0,0,5,5,12.4,0
6,1,135.0,126.6,1,0,1,0,1,0,6,6,13.625,0,6,6,12.166666666666666,0
5,1,144.0,130.7,1,0,1,0,1,0,7,7,14.85,0,8,8,15.61111111111111,0
2,1,108.0,105.9,1,0,1,1,0,0,5,4,10.75,0,5,5,11.4,0
1,1,133.1,100.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,120.0,0,1,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,0,130.0,119.0,1,0,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,133.1,110.0,0,1,0,0,0,0,6,5,13.0,0,6,4,11.75,1
1,0,120.0,120.0,0,0,1,0,0,6,8,8,12.375,4,9,5,12.4,0
4,1,131.0,119.8,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
2,1,133.1,135.6,0,0,1,0,0,0,6,5,11.4,0,6,4,13.75,1
3,1,131.0,136.3,1,1,0,0,0,0,5,3,13.0,0,5,3,12.0,1
1,1,146.0,149.2,1,0,1,1,1,0,6,6,13.5,0,6,6,14.166666666666666,0
1,0,120.0,100.0,0,0,1,0,0,0,5,0,0.0,0,5,1,11.0,1
1,1,119.0,125.0,1,0,1,0,1,0,6,5,12.0,0,6,5,11.2,1
1,1,132.0,131.0,1,0,1,0,1,0,6,5,13.0,0,6,6,13.0,0
1,1,130.0,122.0,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,119.0,118.0,1,0,1,1,0,0,6,2,10.5,0,6,1,12.0,1
2,0,134.0,126.0,1,0,1,1,0,0,6,6,12.666666666666666,0,6,6,12.166666666666666,0
1,1,120.0,120.0,0,0,1,1,0,1,6,1,11.0,0,6,0,0.0,1
4,1,172.0,155.6,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
3,1,129.0,127.3,1,1,0,1,1,0,0,0,0.0,0,0,0,0.0,1
1,1,164.0,161.2,0,0,1,1,1,0,6,6,15.571428571428571,0,6,6,16.142857142857142,0
1,1,136.0,140.9,1,0,1,1,0,0,6,4,12.0,0,6,5,11.8,1
1,1,117.0,111.1,0,1,1,1,0,0,6,4,11.25,0,6,3,11.333333333333334,1
4,1,131.0,149.9,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,120.0,120.0,1,0,1,1,0,0,6,6,12.142857142857142,0,6,5,13.6,0
1,1,133.1,120.0,0,1,0,1,0,0,6,2,11.5,0,6,0,0.0,1
5,1,101.0,98.9,1,0,1,1,0,0,6,4,13.0,0,6,6,13.0,0
6,1,141.0,136.3,1,0,1,1,0,0,8,8,12.8875,0,8,8,12.8875,0
2,1,145.0,130.0,1,0,1,1,0,0,6,6,12.833333333333334,0,6,6,12.571428571428571,0
1,1,160.0,141.5,1,0,1,1,0,0,5,3,10.666666666666666,0,5,2,12.5,1
2,1,125.0,114.5,1,0,1,0,0,0,7,6,11.983333333333334,0,8,8,12.28125,0
1,0,133.1,100.0,1,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,0,120.0,110.5,0,0,1,0,1,0,6,6,11.833333333333334,0,6,6,11.5,0
1,1,133.1,101.0,1,0,1,0,0,0,6,3,12.666666666666666,0,6,2,11.0,1
1,1,121.0,121.0,0,0,1,0,0,0,5,4,13.75,0,5,4,14.5,0
1,0,120.0,95.0,1,0,1,0,0,0,6,5,11.4,0,6,5,11.8,1
2,1,130.0,126.9,1,0,1,0,1,0,6,6,13.166666666666666,0,6,6,13.0,1
1,1,130.0,116.3,1,0,1,0,1,3,7,6,12.833333333333334,2,8,5,11.8,0
1,1,128.0,120.0,1,0,1,0,0,0,6,6,14.125,0,6,5,14.5,0
1,1,126.0,123.6,1,0,1,0,0,0,5,3,11.666666666666666,0,5,5,13.0,0
1,1,120.0,150.0,0,0,0,0,0,0,7,6,10.25,0,7,4,11.25,1
1,1,100.0,120.0,0,0,1,0,0,1,7,6,12.514285714285716,0,7,4,11.75,1
1,1,120.0,111.3,0,0,1,0,0,9,13,10,11.5,7,13,9,10.444444444444445,1
1,0,110.0,150.0,0,0,0,0,0,0,5,1,10.0,0,5,0,0.0,1
1,1,127.0,123.2,1,0,1,0,1,0,6,6,15.714285714285714,0,6,5,12.77777777777778,0
1,0,130.0,130.0,1,0,1,1,0,2,6,4,12.5,3,7,4,11.0,1
1,1,141.0,137.9,1,0,0,1,0,0,5,3,12.0,0,5,4,12.75,1
1,1,120.0,100.0,0,1,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,133.1,120.0,0,0,1,1,0,0,5,4,12.25,0,5,4,11.75,0
1,1,133.1,131.0,0,1,0,1,0,0,4,0,0.0,0,4,0,0.0,1
1,0,133.1,133.8,1,0,1,1,0,0,5,5,13.6,0,5,5,14.2,0
1,0,110.0,150.0,0,0,1,1,0,0,5,5,12.2,0,5,5,11.8,0
1,1,125.0,126.4,0,0,1,1,1,0,6,6,12.285714285714286,0,6,6,13.333333333333334,0
1,1,130.0,154.0,1,0,1,1,0,1,5,3,12.0,1,5,4,13.0,0
1,1,121.0,114.9,0,0,1,1,1,0,7,6,13.342857142857143,0,8,7,11.65,0
1,1,133.1,110.0,0,1,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,147.0,149.8,1,0,1,1,0,5,12,11,14.272727272727272,5,12,11,14.818181818181818,0
4,1,128.0,117.9,1,0,1,0,1,0,7,7,12.1375,0,8,8,12.91111111111111,0
2,1,164.0,165.8,1,0,1,0,0,0,6,6,14.166666666666666,0,6,6,14.857142857142858,0
5,1,137.0,127.6,1,0,1,0,0,0,7,7,13.528571428571428,0,8,8,14.655555555555557,0
2,0,122.0,123.8,0,0,1,0,0,0,6,5,12.0,0,6,6,11.0,0
4,1,124.0,126.1,1,0,1,0,0,0,5,5,11.4,0,6,1,11.0,1
2,1,120.0,119.7,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
2,1,117.0,121.6,1,0,1,0,0,6,12,12,12.916666666666666,4,11,11,14.5,0
1,1,140.0,100.0,0,0,1,0,1,0,7,7,13.6375,0,8,8,14.3875,0
5,1,130.0,127.6,1,0,1,0,0,0,7,7,12.9,0,8,7,12.142857142857142,1
1,1,138.0,132.5,1,0,1,0,1,0,8,7,14.36,0,8,7,14.36,0
3,1,142.0,131.0,1,0,1,0,0,0,8,7,14.7,0,8,7,14.7,0
3,1,122.0,113.3,1,0,1,0,1,0,7,7,13.0,0,8,8,15.0625,0
2,1,131.0,121.9,1,0,1,0,0,0,6,6,13.5,0,6,0,0.0,1
2,1,120.0,118.3,1,0,1,0,0,0,5,5,12.333333333333334,0,5,5,12.6,0
1,1,131.0,118.8,0,0,1,0,0,0,5,5,13.4,0,5,5,13.0,0
3,1,120.0,143.3,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
1,1,160.0,155.7,1,0,1,0,0,7,12,11,14.727272727272728,4,9,7,14.142857142857142,0
2,1,157.0,153.9,1,0,1,0,0,0,6,6,16.571428571428573,0,6,6,15.666666666666666,0
1,1,150.0,137.8,0,0,1,0,0,0,7,7,15.145,0,8,8,15.7425,0
1,1,148.0,143.3,0,0,1,0,1,0,7,7,13.44285714285714,0,8,8,15.075,0
1,1,120.0,123.2,0,0,1,0,0,0,5,5,14.166666666666666,0,5,4,11.75,0
1,1,158.0,140.5,0,0,1,0,1,0,6,6,11.333333333333334,0,6,6,12.333333333333334,0
4,1,145.0,130.0,1,0,1,0,0,0,8,8,13.76125,0,8,8,13.76125,0
1,1,100.0,104.8,0,1,0,0,0,2,7,5,11.6,5,9,5,10.0,1
1,0,136.0,132.5,0,1,1,0,1,1,6,4,12.75,1,6,5,13.0,0
1,1,148.0,136.5,0,0,1,0,0,0,6,6,15.307692307692308,0,6,6,14.0,0
1,1,130.0,130.0,1,0,0,0,0,1,6,5,13.285714285714286,0,6,4,12.0,1
1,1,130.0,190.0,1,0,1,0,0,1,7,7,14.757142857142856,1,8,8,14.077777777777778,0
4,1,136.0,128.5,1,0,1,0,0,0,7,6,12.766666666666666,0,7,6,12.766666666666666,0
3,1,122.0,126.6,0,0,0,0,0,0,5,5,10.4,0,6,0,0.0,1
1,1,140.0,131.6,1,0,1,1,0,0,7,0,0.0,0,7,0,0.0,1
1,0,110.0,119.0,0,0,1,1,1,0,5,4,10.5,0,5,5,12.6,0
1,1,130.0,127.6,0,0,1,1,0,0,5,4,14.25,0,5,5,13.4,0
1,1,133.1,100.0,0,0,1,1,0,0,7,3,11.916666666666666,0,7,0,0.0,1
2,1,124.0,117.7,1,1,1,1,0,0,5,4,12.0,0,5,5,11.6,1
1,1,124.0,124.7,1,0,1,1,0,0,5,3,11.0,0,5,4,12.75,1
3,1,128.0,124.5,1,0,1,1,0,0,6,6,14.166666666666666,0,6,5,13.0,0
5,1,125.0,140.8,1,0,1,1,0,0,6,6,14.666666666666666,0,6,6,15.0,0
3,1,121.0,111.9,1,0,1,1,0,0,5,0,0.0,0,5,5,12.285714285714286,0
1,1,140.0,140.0,0,1,0,1,0,0,7,3,12.666666666666666,0,5,0,0.0,1
4,1,136.0,123.8,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,140.8,134.0,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
3,1,142.0,130.8,1,0,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.0,130.2,1,0,1,1,1,0,7,7,13.7,0,8,8,14.022222222222222,0
1,1,130.0,147.6,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,120.0,113.4,1,0,1,1,1,0,6,6,13.333333333333334,0,6,6,13.285714285714286,0
1,1,141.0,133.7,1,0,1,1,0,0,6,5,11.4,0,6,6,12.166666666666666,0
1,1,130.0,128.2,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,168.0,161.0,1,0,1,1,0,0,7,7,16.142857142857142,0,8,0,0.0,1
1,1,130.0,130.0,1,0,1,1,0,0,8,0,0.0,0,8,0,0.0,1
